barcode	UMAP1	UMAP2
mc357-Meyer_2021_3prime	-8.987624168395996	5.245583534240723
mc358-Meyer_2021_3prime	-4.456190586090088	-5.237658977508545
mc359-Meyer_2021_3prime	-8.305999755859375	3.0281386375427246
mc36-Meyer_2021_3prime	-9.048458099365234	1.4722998142242432
mc360-Meyer_2021_3prime	9.89207649230957	13.870909690856934
mc361-Meyer_2021_3prime	9.884937286376953	14.991178512573242
mc362-Meyer_2021_3prime	9.488348007202148	14.9672269821167
mc363-Meyer_2021_3prime	9.705652236938477	15.33749008178711
mc364-Meyer_2021_3prime	9.659423828125	14.85574722290039
mc365-Meyer_2021_3prime	8.996716499328613	15.005853652954102
mc366-Meyer_2021_3prime	9.132530212402344	15.308566093444824
mc367-Meyer_2021_3prime	8.626452445983887	15.471161842346191
mc368-Meyer_2021_3prime	9.380703926086426	14.034645080566406
mc369-Meyer_2021_3prime	9.035367965698242	15.516924858093262
mc37-Meyer_2021_3prime	-8.560576438903809	0.9034681916236877
